코  드,품      명,규      격,단위,재 료 비,노 무 비,경    비,합    계,번  호,비      고,노임계수,할증,품셈개요,장비일위
58CD44473821CD9E234981,  (☞ 머캐덤 롤러(자주식))----------,,,0.0,0.0,0.0,,호표 175,,,,,
58CD44473821CD9E234987234DA31BD36582BB7D,머캐덤 롤러(자주식),8∼10ton,HR,"12,074.0","57,077.0","9,924.0","79,075.0",호표 176,,A,,,T
58CD44473821CD9E234987234DA31925CB56C432,머캐덤 롤러(자주식),10∼12ton,HR,"14,774.0","57,077.0","12,390.0","84,241.0",호표 177,,A,,,T
58CD44473821CD9E234987234DA31EA7C4C1260A,머캐덤 롤러(자주식),12∼15ton,HR,"17,316.0","57,077.0","13,897.0","88,290.0",호표 178,,A,,,T
58CD44473821CDA8831581,  (☞ 탠덤롤러(자주식))----------,,,0.0,0.0,0.0,,호표 179,,,,,
58CD44473821CDA883158368403818282354C20C,탠덤롤러(자주식),5∼8ton,HR,"7,943.0","57,077.0","8,709.0","73,729.0",호표 180,,A,,,T
58CD44473821CDA883158368402F1A27F53AD4DA,탠덤롤러(자주식),8∼10ton,HR,"10,803.0","57,077.0","9,049.0","76,929.0",호표 181,,A,,,T
58CD44473821CDA883158368402F1E82E5E39790,탠덤롤러(자주식),10∼14ton,HR,"13,345.0","10,633.0","10,436.0","34,414.0",호표 182,,A,,,T
58CD44473821CDA8831A81,  (☞ 탠덤롤러(전동 자주식))----------,,,0.0,0.0,0.0,,호표 183,,,,,
58CD44473821CDA8831A8B89DA7B13639B94B99F,탠덤롤러(진동 자주식),1ton,HR,"3,635.0","57,077.0","2,294.0","63,006.0",호표 184,,A,,,T
58CD44473821CDA8831A8B89DA7B10AECD956DE7,탠덤롤러(진동 자주식),2ton,HR,"5,961.0","57,077.0","4,140.0","67,178.0",호표 185,,A,,,T
58CD44473821CDA8831A8B89DA7B163779AE884E,탠덤롤러(진동 자주식),4ton,HR,"11,923.0","57,077.0","9,406.0","78,406.0",호표 186,,A,,,T
58CD44473821CDA8831A8B89DA7B14097E145815,탠덤롤러(진동 자주식),6ton,HR,"14,831.0","57,077.0","13,813.0","85,721.0",호표 187,,A,,,T
58CD44473821CDA8831A8B89DA7B1510503379C2,탠덤롤러(진동 자주식),7ton,HR,"16,285.0","57,077.0","17,762.0","91,124.0",호표 188,,A,,,T
58CD44473821CDA8831A8B89DA7B1A926956E5F0,탠덤롤러(진동 자주식),8ton,HR,"16,285.0","57,077.0","18,702.0","92,064.0",호표 189,,A,,,T
58CD44473821CDA8831A8B89DA6A1FC5C25B4563,탠덤롤러(진동 자주식),13ton,HR,"24,428.0","57,077.0","31,426.0","112,931.0",호표 190,,A,,,T
58CD44473821CDBAF33981,  (☞ 진동롤러(핸드가이드식))----------,,,0.0,0.0,0.0,,호표 191,,,,,
58CD44473821CDBAF33982F19DEF1B6E94278C98,진동롤러(핸드가이드식),0.7ton,HR,"3,346.0","35,608.0","1,902.0","40,856.0",호표 192,,A,,,T
58CD44473821CDBAF33A81,  (☞ 진동롤러(자주식))----------,,,0.0,0.0,0.0,,호표 193,,,,,
58CD44473821CDBAF33A8360B9731882F356BC0D,진동롤러(자주식),2.5ton,HR,"3,499.0","57,077.0","5,054.0","65,630.0",호표 194,,A,,,T
58CD44473821CDBAF33A8360B9191045BAB45297,진동롤러(자주식),4.4ton,HR,"4,868.0","57,077.0","5,914.0","67,859.0",호표 195,,A,,,T
58CD44473821CDBAF33A8360B934129BE4C5F869,진동롤러(자주식),6.0ton,HR,"20,303.0","57,077.0","17,348.0","94,728.0",호표 196,,A,,,T
58CD44473821CDBAF33A8360A8E11DB1812958AF,진동롤러(자주식),10ton,HR,"25,203.0","57,077.0","26,193.0","108,473.0",호표 197,,A,,,T
58CD44473821CDBAF33A8360A8C510C4B9610B0B,진동롤러(자주식),12ton,HR,"27,654.0","57,077.0","28,344.0","113,075.0",호표 198,,A,,,T
58CD44473821CDCB632881,  (☞ 타이어 롤러(자주식))----------,,,0.0,0.0,0.0,,호표 199,,,,,
58CD44473821CDCB6328812CE37516180A3E33FB,타이어 롤러(자주식),5∼8ton,HR,"8,114.0","57,077.0","11,830.0","77,021.0",호표 200,,A,,,T
58CD44473821CDCB6328812CE36B1262FFEEC1AD,타이어 롤러(자주식),8∼15ton,HR,"13,248.0","57,077.0","18,511.0","88,836.0",호표 201,,A,,,T
58CD44473821CDCB6328812CE35914B5E088EBE9,타이어 롤러(자주식),15∼25ton,HR,"16,560.0","57,077.0","26,303.0","99,940.0",호표 202,,A,,,T
58CD44473821CDD5D39E81,  (☞ 양족식 롤러(자주식))----------,,,0.0,0.0,0.0,,호표 203,,,,,
58CD44473821CDD5D39E8D4FD1261DFB82749BB2,양족식 롤러(자주식),11ton,HR,"17,952.0","57,077.0","20,662.0","95,691.0",호표 204,,A,,,T
58CD44473821CDD5D39E8D4FD1261E814E88DF11,양족식 롤러(자주식),12ton,HR,"21,765.0","57,077.0","23,348.0","102,190.0",호표 205,,A,,,T
58CD44473821CDD5D39E8D4FD12619005B67243A,양족식 롤러(자주식),15ton,HR,"35,745.0","57,077.0","26,884.0","119,706.0",호표 206,,A,,,T
58CD44473821CDD5D39E8D4FD12615A52A494865,양족식 롤러(자주식),19ton,HR,"43,212.0","57,077.0","38,713.0","139,002.0",호표 207,,A,,,T
58CD44473821CDD5D39E8D4FD114131D9B99118E,양족식 롤러(자주식),25ton,HR,"43,212.0","57,077.0","48,882.0","149,171.0",호표 208,,A,,,T
58CD44473821CDD5D39E8D4FD10B1F1F9B4882D9,양족식 롤러(자주식),30ton,HR,"51,791.0","57,077.0","58,656.0","167,524.0",호표 209,,A,,,T
58CD44473821CDD5D39E8D4FD10B1D51073660E9,양족식 롤러(자주식),32ton,HR,"55,922.0","57,077.0","62,866.0","175,865.0",호표 210,,A,,,T
58CD44473821CDD5D39E8D4FD10B18EFE52666C6,양족식 롤러(자주식),37ton,HR,"65,772.0","57,077.0","73,391.0","196,240.0",호표 211,,A,,,T
58CD44473821CDE6032F81,  (☞ 래머)----------,,,0.0,0.0,0.0,,호표 212,,,,,
58CD44473821CDE6032F8125CC0D192498253F6D,래머,80kg,HR,"1,148.0","35,608.0",507.0,"37,263.0",호표 213,,A,,,T
58CD44473821CDF0A36A81,  (☞ 참고기계)----------,,,0.0,0.0,0.0,,호표 214,,,,,
58CD44473821CDF0A36A8CD158D8118E77EE3A1C,CCTV 카메라,측시용(P.T),HR,0.0,0.0,0.0,0.0,호표 215,,A,,,T
58CD44473821CDF0934781,  (☞ 플레이트 콤펙터)----------,,,0.0,0.0,0.0,,호표 216,,,,,
58CD44473821CDF0934789F233C81B17C597CE60,플레이트 콤팩터,1.5ton,HR,"1,790.0","35,608.0",599.0,"37,997.0",호표 217,,A,,,T
58CD44473821FACB935781,  [☞☞ 운반 및 하역기계]*****,,,0.0,0.0,0.0,,호표 218,,A,,,
58CD44473821FAD4032881,  (☞ 크레인(무한궤도))----------,,,0.0,0.0,0.0,,호표 219,,,,,
58CD44473821FAD403288326BC0719A33336143F,크레인(무한궤도),10ton(0.29㎥),HR,"9,370.0","57,077.0","13,899.0","80,346.0",호표 220,,A,,,T
58CD44473821FAD403288326BC071C77916FB4DD,크레인(무한궤도),15ton(0.38㎥),HR,"11,632.0","57,077.0","20,652.0","89,361.0",호표 221,,A,,,T
58CD44473821FAD403288326BC3C1DA124808385,크레인(무한궤도),20ton(0.57㎥),HR,"13,894.0","57,077.0","26,357.0","97,328.0",호표 222,,A,,,T
58CD44473821FAD403288326BC3C1820317F80F7,크레인(무한궤도),25ton(0.76㎥),HR,"15,510.0","57,077.0","30,488.0","103,075.0",호표 223,,A,,,T
58CD44473821FAD403288326BC22171FF3C9CDEA,크레인(무한궤도),30ton(1.15㎥),HR,"16,964.0","57,077.0","39,536.0","113,577.0",호표 224,,A,,,T
58CD44473821FAD403288326BC22129DB9688C18,크레인(무한궤도),35ton(1.33㎥),HR,"18,095.0","57,077.0","52,056.0","127,228.0",호표 225,,A,,,T
58CD44473821FAD403288326BC5F1BBD7D4B1D15,크레인(무한궤도),40ton(1.53㎥),HR,"18,579.0","57,077.0","53,066.0","128,722.0",호표 226,,A,,,T
58CD44473821FAD403288326BC4D1493FB8A2A24,크레인(무한궤도),50ton(1.91㎥),HR,"19,387.0","57,077.0","71,875.0","148,339.0",호표 227,,A,,,T
58CD44473821FAD403288326BC68120FBCE4E40C,크레인(무한궤도),70ton(2.29㎥),HR,"27,788.0","57,077.0","81,683.0","166,548.0",호표 228,,A,,,T
58CD44473821FAD403288326BC9516EE1B8820D5,크레인(무한궤도),80ton(2.68㎥),HR,"30,858.0","57,077.0","103,489.0","191,424.0",호표 229,,A,,,T
58CD44473821FAD403288326A3A81FA492F7396E,크레인(무한궤도),100ton,HR,"38,613.0","57,077.0","112,823.0","208,513.0",호표 230,,A,,,T
58CD44473821FAD403288326A3F7105FC9726A2B,크레인(무한궤도),150ton,HR,"39,421.0","57,077.0","159,440.0","255,938.0",호표 231,,A,,,T
58CD44473821FAD403288326911318CEC11DE0C2,크레인(무한궤도),220ton,HR,"40,390.0","57,077.0","216,867.0","314,334.0",호표 232,,A,,,T
58CD44473821FAD40328832691B31B7BA3E15F18,크레인(무한궤도),280ton,HR,"45,237.0","57,077.0","402,650.0","504,964.0",호표 233,,A,,,T
58CD44473821FAD40328832680D91A7568308354,크레인(무한궤도),300ton,HR,"45,237.0","57,077.0","494,647.0","596,961.0",호표 234,,A,,,T
58CD44473821FAD4032D81,  (☞ 크레인(타이어))----------,,,0.0,0.0,0.0,,호표 235,,,,,
58CD44473821FAD4032D8B4644D611D712346C84,크레인(타이어),10ton,HR,"7,111.0","57,077.0","30,793.0","94,981.0",호표 236,,A,,,T
58CD44473821FAD4032D8B4644D614ABF193CFAA,크레인(타이어),15ton,HR,"8,795.0","57,077.0","41,995.0","107,867.0",호표 237,,A,,,T
58CD44473821FAD4032D8B4644E018416471BC92,크레인(타이어),20ton,HR,"10,105.0","57,077.0","52,687.0","119,869.0",호표 238,,A,,,T
58CD44473821FAD4032D8B4644E01DC37D942881,크레인(타이어),25ton,HR,"11,415.0","57,077.0","58,116.0","126,608.0",호표 239,,A,,,T
58CD44473821FAD4032D8B4644F21E44DC2829B2,크레인(타이어),30ton,HR,"14,409.0","57,077.0","56,319.0","127,805.0",호표 240,,A,,,T
58CD44473821FAD4032D8B4644F21BF09C3A0DAA,크레인(타이어),35ton,HR,"14,409.0","57,077.0","58,398.0","129,884.0",호표 241,,A,,,T
58CD44473821FAD4032D8B46448F1FB4BD6415E7,크레인(타이어),40ton,HR,"17,967.0","57,077.0","67,281.0","142,325.0",호표 242,,A,,,T
58CD44473821FAD4032D8B46448F1A32A339913E,크레인(타이어),45ton,HR,"21,137.0","57,077.0","74,026.0","152,240.0",호표 243,,A,,,T
58CD44473821FAD4032D8B4644981606FC9C6E25,크레인(타이어),50ton,HR,"21,137.0","57,077.0","88,909.0","167,123.0",호표 244,,A,,,T
58CD44473821FAD4032D8B4644AA1D104694DFC4,크레인(타이어),60ton,HR,"22,406.0","57,077.0","91,534.0","171,017.0",호표 245,,A,,,T
58CD44473821FAD4032D8B4644BB137B4B601360,크레인(타이어),70ton,HR,"25,999.0","57,077.0","107,833.0","190,909.0",호표 246,,A,,,T
58CD44473821FAD4032D8B464440140D7183D462,크레인(타이어),80ton,HR,"25,999.0","57,077.0","134,114.0","217,190.0",호표 247,,A,,,T
58CD44473821FAD4032D8B4655341CBC8605E719,크레인(타이어),100ton,HR,"33,609.0","57,077.0","159,620.0","250,306.0",호표 248,,A,,,T
58CD44473821FAD4032D8B46550F187DBF73C8E8,크레인(타이어),130ton,HR,"38,843.0","57,077.0","219,868.0","315,788.0",호표 249,,A,,,T
58CD44473821FAD4032D8B46555719911D1E772D,크레인(타이어),160ton,HR,"43,013.0","57,077.0","294,285.0","394,375.0",호표 250,,A,,,T
58CD44473821FAD4032D8B4667A5157FCC302ED1,크레인(타이어),200ton,HR,"48,280.0","57,077.0","308,010.0","413,367.0",호표 251,,A,,,T
58CD44473821FAD4032D8B46678A18AAF547E2B0,크레인(타이어),220ton,HR,"48,280.0","57,077.0","380,541.0","485,898.0",호표 252,,A,,,T
58CD44473821FAD4032D8B4667FD17795E7C552E,크레인(타이어),250ton,HR,"52,669.0","57,077.0","443,965.0","553,711.0",호표 253,,A,,,T
58CD44473821FAD4032D8B46701218E54EC37739,크레인(타이어),300ton,HR,"52,669.0","57,077.0","612,373.0","722,119.0",호표 254,,A,,,T
58CD44473821FAD4032C81,  (☞ 트럭탑재형 크레인)----------,,,0.0,0.0,0.0,,호표 255,,,,,
58CD44473821FAD4032C8AD739C31B970AEE8684,트럭탑재형 크레인,2ton,HR,"4,685.0","49,479.0","8,552.0","62,716.0",호표 256,,A,,,T
58CD44473821FAD4032C8AD739C31AF080E5C62D,트럭탑재형 크레인,3ton,HR,"5,008.0","49,479.0","9,490.0","63,977.0",호표 257,,A,,,T
58CD44473821FAD4032C8AD739C31CBE14B717DC,트럭탑재형 크레인,5ton,HR,"8,239.0","49,479.0","10,327.0","68,045.0",호표 258,,A,,,T
58CD44473821FAD4032C8AD739DD1F0CA0C38456,트럭탑재형 크레인,10ton,HR,"16,641.0","49,479.0","22,539.0","88,659.0",호표 259,,A,,,T
58CD44473821FAD4032C8AD739DD1A8A655B51CC,트럭탑재형 크레인,15ton,HR,"17,771.0","49,479.0","29,292.0","96,542.0",호표 260,,A,,,T
58CD44473821FAD4032C8AD739DD1736676A87FD,트럭탑재형 크레인,18ton,HR,"18,256.0","49,479.0","31,059.0","98,794.0",호표 261,,A,,,T
58CD44473821FAD4032F81,  (☞ 고소작업차)----------,,,0.0,0.0,0.0,,호표 262,,,,,
58CD44473821FAD4032F86139834194A4B2033A9,고소작업차,2ton,HR,"4,685.0","49,479.0","10,394.0","64,558.0",호표 263,,,,,T
58CD44473821FAD4032F8613983418A3C1372AB7,고소작업차,3ton,HR,"5,008.0","49,479.0","16,970.0","71,457.0",호표 264,,,,,T
58CD44473821FAD4032F861398341ECBBEE05F89,고소작업차,5ton,HR,"8,239.0","49,479.0","35,883.0","93,601.0",호표 265,,,,,T
58CD44473821FAD4032E81,  (☞ 터널용고소작업차)----------,,,0.0,0.0,0.0,,호표 266,,,,,
58CD44473821FAD4032E85BEE75B16A7ECE07224,터널용고소작업차,0.5ton,HR,"8,239.0","49,479.0","22,371.0","80,089.0",호표 267,,,,,T
58CD44473821FAD413348A63DA0B1AC73E2508D8,크레인부수물(크램쉘) - 17년 1분기 삭제,1.53㎥,HR,"1,000.0",0.0,0.0,"1,000.0",호표 268,,A,,,T
58CD44473821FAD4133581,  (☞ 리더(고정형))-------,,,0.0,0.0,0.0,,호표 269,,,,,
58CD44473821FAD4133584C9FBF012DBD1EC362B,리더(고정형),24m,HR,0.0,0.0,"4,461.0","4,461.0",호표 270,,A,,,T
58CD44473821FAD4133584C9FBE71EDDD0F43C5E,리더(고정형),31m,HR,0.0,0.0,"5,763.0","5,763.0",호표 271,,A,,,T
58CD44473821FAD4133584C9FBE7195BD7089532,리더(고정형),36m,HR,0.0,0.0,"6,692.0","6,692.0",호표 272,,A,,,T
58CD44473821FAD4133681,  (☞ 리더(회전형))-------,,,0.0,0.0,0.0,,호표 273,,,,,
58CD44473821FAD41336853F1FF217B63158F64D,리더(회전형),31m,HR,0.0,0.0,"14,496.0","14,496.0",호표 274,,A,,,T
58CD44473821FAD41336853F1FF21007C3DD7B70,리더(회전형),36m,HR,0.0,0.0,"15,426.0","15,426.0",호표 275,,A,,,T
58CD44473821FAD4133781,  (☞ 케이싱)-------,,,0.0,0.0,0.0,,호표 276,,,,,
58CD44473821FAD4133787A9A35616782B59E1F9,케이싱,22m,HR,0.0,0.0,848.0,848.0,호표 277,,A,,,T
58CD44473821FAD4133787A9A35613A44D40BA5A,케이싱,27m,HR,0.0,0.0,"1,038.0","1,038.0",호표 278,,A,,,T
58CD44473821FAD4133881,  (☞ 스킵버킷(SKIP BUCKET))-------,,,0.0,0.0,0.0,,호표 279,,,,,
58CD44473821FAD413388016DBCA159998DFA1D4,스킵버킷(SKIP BUCKET),10㎥,HR,0.0,0.0,"1,746.0","1,746.0",호표 280,,A,,,T
58CD44473821FAE6733B81,  (☞ 타워크레인)----------,,,0.0,0.0,0.0,,호표 281,,,,,
58CD44473821FAE6733B8FD1ECB213F04E78F29B,타워크레인,50m*8ton,HR,0.0,"57,077.0","37,272.0","94,349.0",호표 282,,A,,,T
58CD44473821FAE6733B8FD1ECA015C436C4649D,타워크레인,50m*10ton,HR,0.0,"57,077.0","45,789.0","102,866.0",호표 283,,A,,,T
58CD44473821FAE6733B8FD1ECA017F12A6C1D34,타워크레인,50m*12ton,HR,0.0,"57,077.0","54,203.0","111,280.0",호표 284,,A,,,T
58CD44473821FAE6733B8FD1ECA013169BF10342,타워크레인,50m*16ton,HR,0.0,"57,077.0","64,808.0","121,885.0",호표 285,,A,,,T
58CD44473821FAE6733B8FD1EC971E7110D01117,타워크레인,50m*20ton,HR,0.0,"57,077.0","90,533.0","147,610.0",호표 286,,A,,,T
58CD44473821FAE6632C81,  (☞ 건설용리프트(인화물용))----------,,,0.0,0.0,0.0,,호표 287,,,,,
58CD44473821FAE6632C8B06CF03117419B94CA6,건설용리프트(인화물용),1ton*45m,HR,0.0,0.0,"4,280.0","4,280.0",호표 288,,A,,,T
58CD44473821FAF0D39681,  (☞ 디젤 기관차)----------,,,0.0,0.0,0.0,,호표 289,,,,,
58CD44473821FAF0D396841151A71BEF77EC1016,디젤 기관차,5ton,HR,"5,664.0","57,077.0","3,039.0","65,780.0",호표 290,,A,,,T
58CD44473821FAF0D396841151A71921244FA804,디젤 기관차,7ton,HR,"6,796.0","57,077.0","4,256.0","68,129.0",호표 291,,A,,,T
58CD44473821FA8DF3AF81,  (☞ 경운기)----------,,,0.0,0.0,0.0,,호표 292,,,,,
58CD44473821FA8DF3AF85AF5D8513EA7CC9B403,경운기,"1,000(kg)",HR,"2,100.0","35,608.0",708.0,"38,416.0",호표 293,,A,,,T
58CD44473821FA9E53FA81,  (☞ 지게차)----------,,,0.0,0.0,0.0,,호표 294,,,,,
58CD44473821FA9E53FA8A737D7410D187D551F1,지게차,2.0ton,HR,"7,377.0","57,077.0","3,668.0","68,122.0",호표 295,,A,,,T
58CD44473821FA9E53FA8A737D7415523BCC74D1,지게차,2.5ton,HR,"7,377.0","57,077.0","4,022.0","68,476.0",호표 296,,A,,,T
58CD44473821FA9E53FA8A737D6B1CD38784C2DC,지게차,3.5ton,HR,"10,513.0","57,077.0","5,020.0","72,610.0",호표 297,,A,,,T
58CD44473821FA9E53FA8A737D0111027F0F3F33,지게차,5.0ton,HR,"10,513.0","57,077.0","7,038.0","74,628.0",호표 298,,A,,,T
58CD44473821FA9E53FA8A737D2D1BFA6BB8B4A4,지게차,7.5ton,HR,"12,173.0","57,077.0","9,404.0","78,654.0",호표 299,,A,,,T
58CD44473821FAA8C36081,  (☞ 트랙터(타이어))----------,,,0.0,0.0,0.0,,호표 300,,,,,
58CD44473821FAA8C36081DDDB3E194F0008CE21,트랙터(타이어),1.5ton,HR,"7,815.0","49,479.0","2,170.0","59,464.0",호표 301,,A,,,T
58CD44473821FAA8C36081DDDB011D689D3863C4,트랙터(타이어),2.5ton,HR,"11,810.0","49,479.0","3,173.0","64,462.0",호표 302,,A,,,T
58CD44473821FAA8C36081DDDB131A0EABB56605,트랙터(타이어),3.5ton,HR,"15,978.0","49,479.0","3,934.0","69,391.0",호표 303,,A,,,T
58CD44473821FAA8C36081DDDB6A154CEE9477F8,트랙터(타이어),4.5ton,HR,"19,625.0","49,479.0","5,049.0","74,153.0",호표 304,,A,,,T
58CD44473821FAB9335681,  (☞ 트럭 트랙터 및 평판트레일러)----------,,,0.0,0.0,0.0,,호표 305,,,,,
58CD44473821FAB933568B086D0E1802D8C66912,트럭 트랙터 및 평판트레일러,20ton,HR,"30,878.0","57,077.0","16,873.0","104,828.0",호표 306,,A,,,T
58CD44473821FAB933568B086D181F8C80F91396,트럭 트랙터 및 평판트레일러,30ton,HR,"32,188.0","57,077.0","22,736.0","112,001.0",호표 307,,A,,,T
58CD44473821FAB933568B086D6710A7BEB43D82,트럭 트랙터 및 평판트레일러,40ton,HR,"38,364.0","57,077.0","29,997.0","125,438.0",호표 308,,A,,,T
58CD44473821FAB933568B086D4413B316DC7575,트럭 트랙터 및 평판트레일러,60ton,HR,"49,218.0","57,077.0","41,995.0","148,290.0",호표 309,,A,,,T
